date,location,cases,disease_type
2016-09-01,Visakhapatnam,101,Malaria
2016-09-01,Tirupati,182,Malaria
2016-09-01,Tirupati,99,Malaria
2016-09-01,Tirupati,39,Chikungunya
2016-09-01,Tirupati,164,Dengue
2016-09-01,Tirupati,107,Chikungunya
2016-09-01,Tirupati,121,Dengue
2016-09-01,Guntur,216,Flu
2016-09-01,Guntur,118,Chikungunya
2016-09-01,Guntur,137,Dengue
2016-09-01,Guntur,49,Dengue
2016-09-01,Guntur,106,Malaria
2016-09-01,Kurnool,156,Typhoid
2016-09-01,Kurnool,26,Dengue
2016-09-01,Kurnool,132,Malaria
2016-09-01,Kurnool,126,Dengue
2016-09-01,Nellore,122,Chikungunya
2016-09-01,Nellore,182,Typhoid
2016-09-01,Nellore,140,Typhoid
2016-09-01,Nellore,208,Dengue
2016-09-01,Rajahmundry,60,Dengue
2016-09-01,Rajahmundry,128,Flu
2016-09-01,Rajahmundry,125,Malaria
2016-09-01,Rajahmundry,55,Malaria
2016-10-01,Hyderabad,177,Dengue
2016-10-01,Hyderabad,259,Malaria
2016-10-01,Hyderabad,118,Dengue
2016-10-01,Hyderabad,150,Dengue
2016-10-01,Hyderabad,125,Dengue
2016-10-01,Vijayawada,77,Malaria
2016-10-01,Vijayawada,10,Flu
2016-10-01,Vijayawada,77,Malaria
2016-10-01,Vijayawada,36,Dengue
2016-10-01,Vijayawada,222,Dengue
2016-10-01,Visakhapatnam,113,Chikungunya
2016-10-01,Visakhapatnam,99,Flu
2016-10-01,Visakhapatnam,173,Flu
2016-10-01,Visakhapatnam,52,Dengue
2016-10-01,Visakhapatnam,73,Flu
2016-10-01,Visakhapatnam,124,Malaria
2016-10-01,Tirupati,181,Typhoid
2016-10-01,Tirupati,150,Dengue
2016-10-01,Tirupati,134,Chikungunya
2016-10-01,Tirupati,124,Flu
2016-10-01,Tirupati,144,Chikungunya
2016-10-01,Guntur,132,Chikungunya
2016-10-01,Guntur,58,Chikungunya
2016-10-01,Guntur,122,Flu
2016-10-01,Guntur,55,Dengue
2016-10-01,Kurnool,124,Chikungunya
2016-10-01,Kurnool,91,Flu
2016-10-01,Kurnool,272,Dengue
2016-10-01,Nellore,117,Dengue
2016-10-01,Nellore,35,Malaria
2016-10-01,Nellore,111,Chikungunya
2016-10-01,Rajahmundry,151,Dengue
2016-10-01,Rajahmundry,220,Dengue
2016-10-01,Rajahmundry,84,Typhoid
2016-10-01,Rajahmundry,25,Dengue
2016-10-01,Rajahmundry,169,Malaria
2016-10-01,Rajahmundry,37,Chikungunya
2016-11-01,Hyderabad,93,Malaria
2016-11-01,Hyderabad,104,Dengue
2016-11-01,Hyderabad,115,Dengue
2016-11-01,Hyderabad,161,Flu
2016-11-01,Hyderabad,78,Chikungunya
2016-11-01,Vijayawada,103,Flu
2016-11-01,Vijayawada,119,Chikungunya
2016-11-01,Vijayawada,128,Malaria
2016-11-01,Visakhapatnam,125,Typhoid
2016-11-01,Visakhapatnam,146,Flu
2016-11-01,Visakhapatnam,170,Flu
2016-11-01,Visakhapatnam,143,Flu
2016-11-01,Visakhapatnam,147,Dengue
2016-11-01,Visakhapatnam,25,Typhoid
2016-11-01,Tirupati,123,Malaria
2016-11-01,Tirupati,148,Chikungunya
2016-11-01,Tirupati,163,Typhoid
2016-11-01,Tirupati,78,Chikungunya
2016-11-01,Tirupati,80,Typhoid
2016-11-01,Tirupati,85,Dengue
2016-11-01,Guntur,152,Typhoid
2016-11-01,Guntur,182,Typhoid
2016-11-01,Guntur,95,Typhoid
2016-11-01,Guntur,174,Chikungunya
2016-11-01,Guntur,127,Flu
2016-11-01,Kurnool,112,Malaria
2016-11-01,Kurnool,107,Chikungunya
2016-11-01,Kurnool,164,Chikungunya
2016-11-01,Nellore,139,Typhoid
2016-11-01,Nellore,256,Malaria
2016-11-01,Nellore,68,Chikungunya
2016-11-01,Nellore,151,Chikungunya
2016-11-01,Nellore,88,Malaria
2016-11-01,Nellore,67,Flu
2016-11-01,Rajahmundry,119,Malaria
2016-11-01,Rajahmundry,128,Malaria
2016-11-01,Rajahmundry,295,Typhoid
2016-12-01,Hyderabad,108,Flu
2016-12-01,Hyderabad,52,Flu
2016-12-01,Hyderabad,136,Typhoid
2016-12-01,Hyderabad,5,Flu
2016-12-01,Hyderabad,114,Flu
2016-12-01,Hyderabad,120,Chikungunya
2016-12-01,Vijayawada,167,Flu
2016-12-01,Vijayawada,178,Flu
2016-12-01,Vijayawada,89,Flu
2016-12-01,Visakhapatnam,110,Flu
2016-12-01,Visakhapatnam,74,Flu
2016-12-01,Visakhapatnam,52,Malaria
2016-12-01,Visakhapatnam,138,Malaria
2016-12-01,Visakhapatnam,43,Chikungunya
2016-12-01,Visakhapatnam,95,Flu
2016-12-01,Tirupati,60,Flu
2016-12-01,Tirupati,152,Typhoid
2016-12-01,Tirupati,228,Flu
2016-12-01,Guntur,41,Flu
2016-12-01,Guntur,8,Flu
2016-12-01,Guntur,112,Dengue
2016-12-01,Guntur,120,Dengue
2016-12-01,Guntur,133,Typhoid
2016-12-01,Guntur,93,Flu
2016-12-01,Kurnool,107,Malaria
2016-12-01,Kurnool,142,Flu
2016-12-01,Kurnool,182,Typhoid
2016-12-01,Kurnool,5,Malaria
2016-12-01,Kurnool,97,Flu
2016-12-01,Kurnool,132,Flu
2016-12-01,Nellore,64,Malaria
2016-12-01,Nellore,223,Typhoid
2016-12-01,Nellore,81,Flu
2016-12-01,Rajahmundry,117,Flu
2016-12-01,Rajahmundry,153,Chikungunya
2016-12-01,Rajahmundry,84,Flu
2017-01-01,Hyderabad,9,Flu
2017-01-01,Hyderabad,94,Flu
2017-01-01,Hyderabad,181,Flu
2017-01-01,Hyderabad,99,Flu
2017-01-01,Hyderabad,69,Malaria
2017-01-01,Hyderabad,175,Flu
2017-01-01,Vijayawada,100,Flu
2017-01-01,Vijayawada,89,Malaria
2017-01-01,Vijayawada,128,Dengue
2017-01-01,Visakhapatnam,166,Flu
2017-01-01,Visakhapatnam,262,Flu
2017-01-01,Visakhapatnam,169,Chikungunya
2017-01-01,Visakhapatnam,189,Dengue
2017-01-01,Visakhapatnam,89,Chikungunya
2017-01-01,Tirupati,58,Dengue
2017-01-01,Tirupati,123,Typhoid
2017-01-01,Tirupati,126,Flu
2017-01-01,Tirupati,55,Dengue
2017-01-01,Tirupati,109,Malaria
2017-01-01,Guntur,143,Flu
2017-01-01,Guntur,141,Flu
2017-01-01,Guntur,150,Malaria
2017-01-01,Guntur,137,Typhoid
2017-01-01,Kurnool,89,Flu
2017-01-01,Kurnool,89,Flu
2017-01-01,Kurnool,48,Typhoid
2017-01-01,Kurnool,227,Flu
2017-01-01,Kurnool,120,Flu
2017-01-01,Nellore,106,Flu
2017-01-01,Nellore,64,Chikungunya
2017-01-01,Nellore,296,Malaria
2017-01-01,Rajahmundry,55,Flu
2017-01-01,Rajahmundry,94,Chikungunya
2017-01-01,Rajahmundry,144,Flu
2017-01-01,Rajahmundry,156,Typhoid
2017-02-01,Hyderabad,177,Malaria
2017-02-01,Hyderabad,228,Malaria
2017-02-01,Hyderabad,150,Malaria
2017-02-01,Hyderabad,56,Malaria
2017-02-01,Vijayawada,104,Flu
2017-02-01,Vijayawada,138,Flu
2017-02-01,Vijayawada,244,Malaria
2017-02-01,Visakhapatnam,36,Flu
2017-02-01,Visakhapatnam,192,Flu
2017-02-01,Visakhapatnam,130,Typhoid
2017-02-01,Visakhapatnam,170,Chikungunya
2017-02-01,Tirupati,113,Flu
2017-02-01,Tirupati,69,Flu
2017-02-01,Tirupati,165,Flu
2017-02-01,Tirupati,159,Typhoid
2017-02-01,Tirupati,178,Flu
2017-02-01,Tirupati,119,Dengue
2017-02-01,Guntur,84,Malaria
2017-02-01,Guntur,26,Flu
2017-02-01,Guntur,169,Malaria
2017-02-01,Kurnool,145,Typhoid
2017-02-01,Kurnool,62,Malaria
2017-02-01,Kurnool,87,Flu
2017-02-01,Kurnool,91,Flu
2017-02-01,Nellore,31,Dengue
2017-02-01,Nellore,70,Flu
2017-02-01,Nellore,51,Flu
2017-02-01,Rajahmundry,95,Malaria
2017-02-01,Rajahmundry,75,Dengue
2017-02-01,Rajahmundry,22,Flu
2017-03-01,Hyderabad,241,Chikungunya
2017-03-01,Hyderabad,195,Dengue
2017-03-01,Hyderabad,73,Typhoid
2017-03-01,Vijayawada,136,Dengue
2017-03-01,Vijayawada,145,Typhoid
2017-03-01,Vijayawada,191,Dengue
2017-03-01,Visakhapatnam,70,Dengue
2017-03-01,Visakhapatnam,185,Flu
2017-03-01,Visakhapatnam,87,Malaria
2017-03-01,Tirupati,39,Malaria
2017-03-01,Tirupati,163,Typhoid
2017-03-01,Tirupati,197,Dengue
2017-03-01,Tirupati,275,Dengue
2017-03-01,Guntur,48,Typhoid
2017-03-01,Guntur,161,Flu
2017-03-01,Guntur,95,Typhoid
2017-03-01,Guntur,167,Typhoid
2017-03-01,Kurnool,31,Flu
2017-03-01,Kurnool,44,Flu
2017-03-01,Kurnool,73,Malaria
2017-03-01,Kurnool,124,Flu
2017-03-01,Nellore,81,Dengue
2017-03-01,Nellore,159,Flu
2017-03-01,Nellore,181,Dengue
2017-03-01,Rajahmundry,155,Malaria
2017-03-01,Rajahmundry,217,Typhoid
2017-03-01,Rajahmundry,144,Malaria
2017-03-01,Rajahmundry,46,Flu
2017-04-01,Hyderabad,201,Dengue
2017-04-01,Hyderabad,83,Malaria
2017-04-01,Hyderabad,174,Flu
2017-04-01,Vijayawada,214,Typhoid
2017-04-01,Vijayawada,147,Flu
2017-04-01,Vijayawada,30,Malaria
2017-04-01,Vijayawada,64,Chikungunya
2017-04-01,Vijayawada,199,Dengue
2017-04-01,Vijayawada,109,Malaria
2017-04-01,Visakhapatnam,124,Chikungunya
2017-04-01,Visakhapatnam,165,Chikungunya
2017-04-01,Visakhapatnam,161,Malaria
2017-04-01,Visakhapatnam,136,Flu
2017-04-01,Visakhapatnam,107,Malaria
2017-04-01,Tirupati,101,Dengue
2017-04-01,Tirupati,171,Typhoid
2017-04-01,Tirupati,153,Dengue
2017-04-01,Tirupati,104,Chikungunya
2017-04-01,Tirupati,184,Dengue
2017-04-01,Tirupati,112,Flu
2017-04-01,Guntur,68,Chikungunya
2017-04-01,Guntur,74,Typhoid
2017-04-01,Guntur,61,Typhoid
2017-04-01,Guntur,103,Flu
2017-04-01,Kurnool,194,Dengue
2017-04-01,Kurnool,71,Typhoid
2017-04-01,Kurnool,131,Chikungunya
2017-04-01,Nellore,80,Chikungunya
2017-04-01,Nellore,104,Typhoid
2017-04-01,Nellore,29,Chikungunya
2017-04-01,Rajahmundry,106,Chikungunya
2017-04-01,Rajahmundry,108,Malaria
2017-04-01,Rajahmundry,152,Flu
2017-04-01,Rajahmundry,133,Chikungunya
2017-04-01,Rajahmundry,48,Typhoid
2017-05-01,Hyderabad,185,Malaria
2017-05-01,Hyderabad,132,Dengue
2017-05-01,Hyderabad,131,Chikungunya
2017-05-01,Hyderabad,119,Typhoid
2017-05-01,Hyderabad,88,Malaria
2017-05-01,Hyderabad,133,Dengue
2017-05-01,Vijayawada,148,Dengue
2017-05-01,Vijayawada,15,Chikungunya
2017-05-01,Vijayawada,87,Chikungunya
2017-05-01,Vijayawada,104,Flu
2017-05-01,Vijayawada,135,Dengue
2017-05-01,Vijayawada,191,Dengue
2017-05-01,Visakhapatnam,73,Chikungunya
2017-05-01,Visakhapatnam,90,Chikungunya
2017-05-01,Visakhapatnam,89,Flu
2017-05-01,Visakhapatnam,71,Dengue
2017-05-01,Tirupati,99,Dengue
2017-05-01,Tirupati,166,Typhoid
2017-05-01,Tirupati,56,Malaria
2017-05-01,Tirupati,145,Typhoid
2017-05-01,Guntur,17,Flu
2017-05-01,Guntur,86,Chikungunya
2017-05-01,Guntur,100,Dengue
2017-05-01,Guntur,220,Malaria
2017-05-01,Kurnool,103,Chikungunya
2017-05-01,Kurnool,5,Typhoid
2017-05-01,Kurnool,5,Flu
2017-05-01,Kurnool,122,Flu
2017-05-01,Kurnool,156,Typhoid
2017-05-01,Kurnool,142,Chikungunya
2017-05-01,Nellore,130,Chikungunya
2017-05-01,Nellore,189,Flu
2017-05-01,Nellore,87,Chikungunya
2017-05-01,Nellore,173,Chikungunya
2017-05-01,Nellore,22,Flu
2017-05-01,Rajahmundry,65,Malaria
2017-05-01,Rajahmundry,11,Chikungunya
2017-05-01,Rajahmundry,103,Dengue
2017-05-01,Rajahmundry,117,Dengue
2017-05-01,Rajahmundry,126,Typhoid
2017-06-01,Hyderabad,123,Malaria
2017-06-01,Hyderabad,64,Typhoid
2017-06-01,Hyderabad,108,Dengue
2017-06-01,Hyderabad,30,Dengue
2017-06-01,Hyderabad,201,Dengue
2017-06-01,Hyderabad,101,Dengue
2017-06-01,Vijayawada,90,Flu
2017-06-01,Vijayawada,215,Dengue
2017-06-01,Vijayawada,45,Typhoid
2017-06-01,Visakhapatnam,52,Dengue
2017-06-01,Visakhapatnam,54,Typhoid
2017-06-01,Visakhapatnam,115,Chikungunya
2017-06-01,Visakhapatnam,145,Typhoid
2017-06-01,Tirupati,164,Chikungunya
2017-06-01,Tirupati,274,Dengue
2017-06-01,Tirupati,5,Typhoid
2017-06-01,Tirupati,156,Malaria
2017-06-01,Tirupati,86,Dengue
2017-06-01,Tirupati,84,Dengue
2017-06-01,Guntur,82,Flu
2017-06-01,Guntur,65,Dengue
2017-06-01,Guntur,221,Malaria
2017-06-01,Kurnool,170,Dengue
2017-06-01,Kurnool,121,Dengue
2017-06-01,Kurnool,201,Dengue
2017-06-01,Nellore,29,Dengue
2017-06-01,Nellore,40,Dengue
2017-06-01,Nellore,5,Typhoid
2017-06-01,Nellore,78,Chikungunya
2017-06-01,Nellore,129,Chikungunya
2017-06-01,Nellore,126,Dengue
2017-06-01,Rajahmundry,128,Dengue
2017-06-01,Rajahmundry,35,Chikungunya
2017-06-01,Rajahmundry,168,Malaria
2017-06-01,Rajahmundry,134,Dengue
2017-06-01,Rajahmundry,163,Typhoid
2017-06-01,Rajahmundry,6,Typhoid
2017-07-01,Hyderabad,138,Malaria
2017-07-01,Hyderabad,48,Chikungunya
2017-07-01,Hyderabad,96,Malaria
2017-07-01,Hyderabad,152,Dengue
2017-07-01,Hyderabad,125,Malaria
2017-07-01,Hyderabad,68,Flu
2017-07-01,Vijayawada,120,Chikungunya
2017-07-01,Vijayawada,28,Dengue
2017-07-01,Vijayawada,189,Dengue
2017-07-01,Vijayawada,107,Malaria
2017-07-01,Vijayawada,187,Dengue
2017-07-01,Visakhapatnam,88,Dengue
2017-07-01,Visakhapatnam,88,Chikungunya
2017-07-01,Visakhapatnam,74,Dengue
2017-07-01,Visakhapatnam,172,Chikungunya
2017-07-01,Visakhapatnam,77,Dengue
2017-07-01,Tirupati,158,Malaria
2017-07-01,Tirupati,97,Flu
2017-07-01,Tirupati,5,Malaria
2017-07-01,Guntur,85,Typhoid
2017-07-01,Guntur,49,Dengue
2017-07-01,Guntur,122,Typhoid
2017-07-01,Kurnool,48,Flu
2017-07-01,Kurnool,175,Dengue
2017-07-01,Kurnool,114,Dengue
2017-07-01,Nellore,109,Dengue
2017-07-01,Nellore,159,Malaria
2017-07-01,Nellore,177,Dengue
2017-07-01,Nellore,118,Typhoid
2017-07-01,Nellore,73,Malaria
2017-07-01,Rajahmundry,13,Dengue
2017-07-01,Rajahmundry,78,Typhoid
2017-07-01,Rajahmundry,82,Malaria
2017-07-01,Rajahmundry,126,Flu
2017-07-01,Rajahmundry,99,Dengue
2017-07-01,Rajahmundry,161,Dengue
2017-08-01,Hyderabad,83,Chikungunya
2017-08-01,Hyderabad,116,Dengue
2017-08-01,Hyderabad,191,Typhoid
2017-08-01,Vijayawada,140,Malaria
2017-08-01,Vijayawada,116,Chikungunya
2017-08-01,Vijayawada,83,Typhoid
2017-08-01,Vijayawada,82,Dengue
2017-08-01,Vijayawada,68,Dengue
2017-08-01,Visakhapatnam,87,Dengue
2017-08-01,Visakhapatnam,165,Typhoid
2017-08-01,Visakhapatnam,106,Flu
2017-08-01,Visakhapatnam,39,Dengue
2017-08-01,Visakhapatnam,226,Chikungunya
2017-08-01,Visakhapatnam,139,Dengue
2017-08-01,Tirupati,35,Dengue
2017-08-01,Tirupati,93,Flu
2017-08-01,Tirupati,126,Malaria
2017-08-01,Tirupati,222,Dengue
2017-08-01,Tirupati,53,Chikungunya
2017-08-01,Guntur,178,Chikungunya
2017-08-01,Guntur,203,Malaria
2017-08-01,Guntur,82,Malaria
2017-08-01,Kurnool,103,Dengue
2017-08-01,Kurnool,57,Chikungunya
2017-08-01,Kurnool,107,Malaria
2017-08-01,Kurnool,117,Dengue
2017-08-01,Kurnool,159,Chikungunya
2017-08-01,Nellore,185,Malaria
2017-08-01,Nellore,75,Dengue
2017-08-01,Nellore,5,Typhoid
2017-08-01,Nellore,118,Dengue
2017-08-01,Nellore,137,Malaria
2017-08-01,Rajahmundry,134,Typhoid
2017-08-01,Rajahmundry,100,Malaria
2017-08-01,Rajahmundry,127,Chikungunya
2017-08-01,Rajahmundry,210,Dengue
2017-08-01,Rajahmundry,142,Dengue
2017-09-01,Hyderabad,97,Malaria
2017-09-01,Hyderabad,89,Dengue
2017-09-01,Hyderabad,109,Flu
2017-09-01,Hyderabad,218,Chikungunya
2017-09-01,Vijayawada,109,Dengue
2017-09-01,Vijayawada,118,Typhoid
2017-09-01,Vijayawada,91,Chikungunya
2017-09-01,Vijayawada,185,Chikungunya
2017-09-01,Vijayawada,237,Flu
2017-09-01,Vijayawada,147,Flu
2017-09-01,Visakhapatnam,124,Malaria
2017-09-01,Visakhapatnam,122,Dengue
2017-09-01,Visakhapatnam,5,Dengue
2017-09-01,Tirupati,164,Chikungunya
2017-09-01,Tirupati,128,Chikungunya
2017-09-01,Tirupati,145,Chikungunya
2017-09-01,Tirupati,77,Malaria
2017-09-01,Guntur,96,Typhoid
2017-09-01,Guntur,95,Chikungunya
2017-09-01,Guntur,181,Dengue
2017-09-01,Kurnool,97,Typhoid
2017-09-01,Kurnool,244,Dengue
2017-09-01,Kurnool,145,Typhoid
2017-09-01,Kurnool,43,Malaria
2017-09-01,Kurnool,112,Dengue
2017-09-01,Nellore,80,Dengue
2017-09-01,Nellore,5,Chikungunya
2017-09-01,Nellore,215,Dengue
2017-09-01,Nellore,162,Malaria
2017-09-01,Rajahmundry,151,Malaria
2017-09-01,Rajahmundry,129,Flu
2017-09-01,Rajahmundry,37,Dengue
2017-09-01,Rajahmundry,90,Dengue
2017-09-01,Rajahmundry,170,Dengue
2017-09-01,Rajahmundry,56,Chikungunya
2017-10-01,Hyderabad,5,Typhoid
2017-10-01,Hyderabad,106,Dengue
2017-10-01,Hyderabad,111,Chikungunya
2017-10-01,Hyderabad,128,Flu
2017-10-01,Hyderabad,163,Malaria
2017-10-01,Vijayawada,158,Dengue
2017-10-01,Vijayawada,135,Chikungunya
2017-10-01,Vijayawada,191,Dengue
2017-10-01,Visakhapatnam,28,Chikungunya
2017-10-01,Visakhapatnam,150,Flu
2017-10-01,Visakhapatnam,157,Malaria
2017-10-01,Visakhapatnam,45,Dengue
2017-10-01,Visakhapatnam,29,Typhoid
2017-10-01,Tirupati,75,Dengue
2017-10-01,Tirupati,80,Chikungunya
2017-10-01,Tirupati,165,Chikungunya
2017-10-01,Guntur,83,Dengue
2017-10-01,Guntur,68,Chikungunya
2017-10-01,Guntur,83,Flu
2017-10-01,Guntur,187,Malaria
2017-10-01,Kurnool,120,Malaria
2017-10-01,Kurnool,109,Dengue
2017-10-01,Kurnool,113,Malaria
2017-10-01,Kurnool,197,Chikungunya
2017-10-01,Kurnool,75,Dengue
2017-10-01,Nellore,198,Chikungunya
2017-10-01,Nellore,132,Chikungunya
2017-10-01,Nellore,110,Flu
2017-10-01,Nellore,270,Dengue
2017-10-01,Nellore,56,Dengue
2017-10-01,Nellore,98,Dengue
2017-10-01,Rajahmundry,46,Malaria
2017-10-01,Rajahmundry,177,Dengue
2017-10-01,Rajahmundry,221,Malaria
2017-10-01,Rajahmundry,220,Malaria
2017-10-01,Rajahmundry,193,Dengue
2017-11-01,Hyderabad,108,Typhoid
2017-11-01,Hyderabad,98,Flu
2017-11-01,Hyderabad,19,Chikungunya
2017-11-01,Vijayawada,242,Malaria
2017-11-01,Vijayawada,148,Typhoid
2017-11-01,Vijayawada,90,Malaria
2017-11-01,Vijayawada,199,Typhoid
2017-11-01,Vijayawada,61,Chikungunya
2017-11-01,Vijayawada,144,Typhoid
2017-11-01,Visakhapatnam,109,Dengue
2017-11-01,Visakhapatnam,158,Flu
2017-11-01,Visakhapatnam,116,Dengue
2017-11-01,Visakhapatnam,32,Dengue
2017-11-01,Visakhapatnam,124,Malaria
2017-11-01,Tirupati,182,Flu
2017-11-01,Tirupati,118,Chikungunya
2017-11-01,Tirupati,166,Typhoid
2017-11-01,Tirupati,57,Typhoid
2017-11-01,Tirupati,118,Dengue
2017-11-01,Guntur,82,Chikungunya
2017-11-01,Guntur,164,Chikungunya
2017-11-01,Guntur,121,Dengue
2017-11-01,Guntur,161,Chikungunya
2017-11-01,Kurnool,185,Typhoid
2017-11-01,Kurnool,161,Dengue
2017-11-01,Kurnool,136,Malaria
2017-11-01,Kurnool,60,Typhoid
2017-11-01,Kurnool,119,Malaria
2017-11-01,Nellore,88,Chikungunya
2017-11-01,Nellore,99,Typhoid
2017-11-01,Nellore,97,Chikungunya
2017-11-01,Nellore,61,Dengue
2017-11-01,Rajahmundry,5,Dengue
2017-11-01,Rajahmundry,79,Chikungunya
2017-11-01,Rajahmundry,131,Chikungunya
2017-11-01,Rajahmundry,39,Chikungunya
2017-11-01,Rajahmundry,120,Typhoid
2017-12-01,Hyderabad,234,Flu
2017-12-01,Hyderabad,181,Flu
2017-12-01,Hyderabad,218,Flu
2017-12-01,Hyderabad,143,Flu
2017-12-01,Hyderabad,190,Flu
2017-12-01,Hyderabad,76,Chikungunya
2017-12-01,Vijayawada,81,Flu
2017-12-01,Vijayawada,5,Dengue
2017-12-01,Vijayawada,191,Dengue
2017-12-01,Vijayawada,212,Flu
2017-12-01,Vijayawada,86,Flu
2017-12-01,Visakhapatnam,104,Dengue
2017-12-01,Visakhapatnam,74,Malaria
2017-12-01,Visakhapatnam,142,Typhoid
2017-12-01,Visakhapatnam,187,Flu
2017-12-01,Tirupati,15,Malaria
2017-12-01,Tirupati,144,Flu
2017-12-01,Tirupati,103,Flu
2017-12-01,Guntur,126,Flu
2017-12-01,Guntur,147,Flu
2017-12-01,Guntur,108,Flu
2017-12-01,Guntur,113,Typhoid
2017-12-01,Kurnool,107,Flu
2017-12-01,Kurnool,178,Malaria
2017-12-01,Kurnool,145,Malaria
2017-12-01,Kurnool,133,Flu
2017-12-01,Kurnool,43,Typhoid
2017-12-01,Kurnool,97,Typhoid
2017-12-01,Nellore,173,Flu
2017-12-01,Nellore,122,Malaria
2017-12-01,Nellore,159,Flu
2017-12-01,Rajahmundry,225,Dengue
2017-12-01,Rajahmundry,182,Dengue
2017-12-01,Rajahmundry,125,Flu
2017-12-01,Rajahmundry,89,Flu
2018-01-01,Hyderabad,5,Flu
2018-01-01,Hyderabad,109,Flu
2018-01-01,Hyderabad,100,Malaria
2018-01-01,Hyderabad,143,Flu
2018-01-01,Vijayawada,110,Dengue
2018-01-01,Vijayawada,100,Flu
2018-01-01,Vijayawada,13,Flu
2018-01-01,Vijayawada,63,Malaria
2018-01-01,Visakhapatnam,148,Malaria
2018-01-01,Visakhapatnam,222,Flu
2018-01-01,Visakhapatnam,114,Dengue
2018-01-01,Visakhapatnam,139,Flu
2018-01-01,Visakhapatnam,177,Flu
2018-01-01,Tirupati,71,Flu
2018-01-01,Tirupati,142,Flu
2018-01-01,Tirupati,75,Malaria
2018-01-01,Tirupati,171,Malaria
2018-01-01,Tirupati,129,Flu
2018-01-01,Tirupati,137,Flu
2018-01-01,Guntur,73,Typhoid
2018-01-01,Guntur,162,Flu
2018-01-01,Guntur,245,Malaria
2018-01-01,Guntur,59,Flu
2018-01-01,Guntur,99,Flu
2018-01-01,Kurnool,133,Flu
2018-01-01,Kurnool,167,Malaria
2018-01-01,Kurnool,86,Malaria
2018-01-01,Kurnool,5,Flu
2018-01-01,Kurnool,201,Dengue
2018-01-01,Nellore,165,Malaria
2018-01-01,Nellore,15,Flu
2018-01-01,Nellore,83,Malaria
2018-01-01,Nellore,214,Flu
2018-01-01,Nellore,206,Flu
2018-01-01,Rajahmundry,176,Dengue
2018-01-01,Rajahmundry,109,Malaria
2018-01-01,Rajahmundry,124,Typhoid
2018-02-01,Hyderabad,112,Flu
2018-02-01,Hyderabad,187,Flu
2018-02-01,Hyderabad,67,Flu
2018-02-01,Hyderabad,71,Flu
2018-02-01,Hyderabad,180,Typhoid
2018-02-01,Hyderabad,117,Dengue
2018-02-01,Vijayawada,202,Dengue
2018-02-01,Vijayawada,79,Flu
2018-02-01,Vijayawada,116,Flu
2018-02-01,Visakhapatnam,64,Flu
2018-02-01,Visakhapatnam,120,Flu
2018-02-01,Visakhapatnam,31,Flu
2018-02-01,Visakhapatnam,90,Flu
2018-02-01,Visakhapatnam,33,Flu
2018-02-01,Tirupati,161,Dengue
2018-02-01,Tirupati,162,Flu
2018-02-01,Tirupati,16,Chikungunya
2018-02-01,Guntur,200,Flu
2018-02-01,Guntur,269,Malaria
2018-02-01,Guntur,122,Flu
2018-02-01,Guntur,81,Dengue
2018-02-01,Guntur,289,Malaria
2018-02-01,Guntur,40,Malaria
2018-02-01,Kurnool,121,Flu
2018-02-01,Kurnool,130,Flu
2018-02-01,Kurnool,200,Malaria
2018-02-01,Kurnool,141,Typhoid
2018-02-01,Kurnool,90,Flu
2018-02-01,Kurnool,62,Malaria
2018-02-01,Nellore,99,Typhoid
2018-02-01,Nellore,59,Flu
2018-02-01,Nellore,122,Flu
2018-02-01,Rajahmundry,86,Flu
2018-02-01,Rajahmundry,30,Flu
2018-02-01,Rajahmundry,195,Typhoid
2018-02-01,Rajahmundry,90,Flu
2018-02-01,Rajahmundry,43,Flu
2018-03-01,Hyderabad,109,Flu
2018-03-01,Hyderabad,124,Typhoid
2018-03-01,Hyderabad,15,Chikungunya
2018-03-01,Hyderabad,139,Malaria
2018-03-01,Hyderabad,57,Typhoid
2018-03-01,Vijayawada,222,Malaria
2018-03-01,Vijayawada,151,Flu
2018-03-01,Vijayawada,96,Chikungunya
2018-03-01,Vijayawada,75,Dengue
2018-03-01,Vijayawada,113,Malaria
2018-03-01,Vijayawada,156,Malaria
2018-03-01,Visakhapatnam,118,Malaria
2018-03-01,Visakhapatnam,106,Malaria
2018-03-01,Visakhapatnam,123,Dengue
2018-03-01,Tirupati,83,Typhoid
2018-03-01,Tirupati,99,Malaria
2018-03-01,Tirupati,5,Chikungunya
2018-03-01,Tirupati,178,Chikungunya
2018-03-01,Tirupati,137,Dengue
2018-03-01,Tirupati,73,Chikungunya
2018-03-01,Guntur,233,Chikungunya
2018-03-01,Guntur,125,Typhoid
2018-03-01,Guntur,57,Flu
2018-03-01,Kurnool,171,Chikungunya
2018-03-01,Kurnool,143,Chikungunya
2018-03-01,Kurnool,143,Dengue
2018-03-01,Kurnool,94,Malaria
2018-03-01,Kurnool,147,Dengue
2018-03-01,Kurnool,104,Typhoid
2018-03-01,Nellore,153,Malaria
2018-03-01,Nellore,5,Typhoid
2018-03-01,Nellore,93,Malaria
2018-03-01,Rajahmundry,223,Flu
2018-03-01,Rajahmundry,73,Typhoid
2018-03-01,Rajahmundry,83,Flu
2018-03-01,Rajahmundry,93,Flu
2018-04-01,Hyderabad,47,Flu
2018-04-01,Hyderabad,5,Dengue
2018-04-01,Hyderabad,106,Flu
2018-04-01,Hyderabad,128,Flu
2018-04-01,Vijayawada,116,Chikungunya
