date,location,sales_volume,medicine
2018-06-01,Tirupati,390,Vitamin C
2018-06-01,Tirupati,152,Antibiotics
2018-06-01,Guntur,365,Paracetamol
2018-06-01,Guntur,418,Vitamin C
2018-06-01,Guntur,20,Chloroquine
2018-06-01,Guntur,261,Chloroquine
2018-06-01,Guntur,20,Paracetamol
2018-06-01,Guntur,265,Paracetamol
2018-06-01,Kurnool,279,Antibiotics
2018-06-01,Kurnool,20,ORS
2018-06-01,Kurnool,510,Antibiotics
2018-06-01,Kurnool,314,Vitamin C
2018-06-01,Nellore,178,Vitamin C
2018-06-01,Nellore,455,Chloroquine
2018-06-01,Nellore,64,Antibiotics
2018-06-01,Nellore,132,Paracetamol
2018-06-01,Nellore,20,ORS
2018-06-01,Nellore,496,Paracetamol
2018-06-01,Nellore,319,Vitamin C
2018-06-01,Rajahmundry,359,Vitamin C
2018-06-01,Rajahmundry,316,ORS
2018-06-01,Rajahmundry,348,Chloroquine
2018-07-01,Hyderabad,289,Antibiotics
2018-07-01,Hyderabad,312,ORS
2018-07-01,Hyderabad,292,ORS
2018-07-01,Vijayawada,206,ORS
2018-07-01,Vijayawada,274,Paracetamol
2018-07-01,Vijayawada,312,Antibiotics
2018-07-01,Vijayawada,293,Antibiotics
2018-07-01,Vijayawada,102,Antibiotics
2018-07-01,Vijayawada,118,ORS
2018-07-01,Vijayawada,409,Paracetamol
2018-07-01,Visakhapatnam,243,Antibiotics
2018-07-01,Visakhapatnam,350,ORS
2018-07-01,Visakhapatnam,148,Antibiotics
2018-07-01,Visakhapatnam,103,Vitamin C
2018-07-01,Tirupati,178,Paracetamol
2018-07-01,Tirupati,253,Paracetamol
2018-07-01,Tirupati,200,Vitamin C
2018-07-01,Tirupati,435,Vitamin C
2018-07-01,Guntur,301,ORS
2018-07-01,Guntur,501,Paracetamol
2018-07-01,Guntur,328,Vitamin C
2018-07-01,Guntur,20,Vitamin C
2018-07-01,Kurnool,406,Chloroquine
2018-07-01,Kurnool,98,Antibiotics
2018-07-01,Kurnool,307,ORS
2018-07-01,Kurnool,187,Chloroquine
2018-07-01,Kurnool,537,Chloroquine
2018-07-01,Kurnool,452,Chloroquine
2018-07-01,Nellore,190,Antibiotics
2018-07-01,Nellore,264,ORS
2018-07-01,Nellore,309,Vitamin C
2018-07-01,Nellore,383,Vitamin C
2018-07-01,Nellore,283,Paracetamol
2018-07-01,Nellore,157,Antibiotics
2018-07-01,Nellore,193,Paracetamol
2018-07-01,Rajahmundry,279,ORS
2018-07-01,Rajahmundry,428,ORS
2018-07-01,Rajahmundry,331,Chloroquine
2018-07-01,Rajahmundry,187,Paracetamol
2018-07-01,Rajahmundry,357,Vitamin C
2018-08-01,Hyderabad,233,ORS
2018-08-01,Hyderabad,386,ORS
2018-08-01,Hyderabad,583,Antibiotics
2018-08-01,Hyderabad,236,Paracetamol
2018-08-01,Hyderabad,376,ORS
2018-08-01,Vijayawada,190,Vitamin C
2018-08-01,Vijayawada,266,Chloroquine
2018-08-01,Vijayawada,283,Paracetamol
2018-08-01,Vijayawada,256,Vitamin C
2018-08-01,Vijayawada,575,Chloroquine
2018-08-01,Vijayawada,243,Chloroquine
2018-08-01,Visakhapatnam,350,Antibiotics
2018-08-01,Visakhapatnam,48,Paracetamol
2018-08-01,Visakhapatnam,331,Vitamin C
2018-08-01,Visakhapatnam,417,Paracetamol
2018-08-01,Visakhapatnam,216,Paracetamol
2018-08-01,Tirupati,20,Antibiotics
2018-08-01,Tirupati,275,Chloroquine
2018-08-01,Tirupati,282,ORS
2018-08-01,Guntur,366,ORS
2018-08-01,Guntur,521,Paracetamol
2018-08-01,Guntur,234,Antibiotics
2018-08-01,Guntur,177,Chloroquine
2018-08-01,Guntur,139,Chloroquine
2018-08-01,Guntur,303,Chloroquine
2018-08-01,Kurnool,337,Antibiotics
2018-08-01,Kurnool,214,Chloroquine
2018-08-01,Kurnool,373,Vitamin C
2018-08-01,Kurnool,335,Chloroquine
2018-08-01,Kurnool,285,Vitamin C
2018-08-01,Nellore,171,ORS
2018-08-01,Nellore,222,ORS
2018-08-01,Nellore,20,Paracetamol
2018-08-01,Nellore,308,Paracetamol
2018-08-01,Nellore,283,Paracetamol
2018-08-01,Nellore,302,Antibiotics
2018-08-01,Nellore,340,Vitamin C
2018-08-01,Rajahmundry,326,Chloroquine
2018-08-01,Rajahmundry,266,Chloroquine
2018-08-01,Rajahmundry,285,ORS
2018-08-01,Rajahmundry,111,Antibiotics
2018-08-01,Rajahmundry,209,Chloroquine
2018-08-01,Rajahmundry,286,Paracetamol
2018-08-01,Rajahmundry,191,Chloroquine
2018-09-01,Hyderabad,383,Paracetamol
2018-09-01,Hyderabad,200,Antibiotics
2018-09-01,Hyderabad,305,Vitamin C
2018-09-01,Hyderabad,293,ORS
2018-09-01,Hyderabad,369,Paracetamol
2018-09-01,Hyderabad,388,Antibiotics
2018-09-01,Vijayawada,363,Paracetamol
2018-09-01,Vijayawada,27,ORS
2018-09-01,Vijayawada,423,Vitamin C
2018-09-01,Visakhapatnam,463,Paracetamol
2018-09-01,Visakhapatnam,222,Paracetamol
2018-09-01,Visakhapatnam,308,Vitamin C
2018-09-01,Tirupati,173,Paracetamol
2018-09-01,Tirupati,46,Vitamin C
2018-09-01,Tirupati,191,Chloroquine
2018-09-01,Tirupati,215,Antibiotics
2018-09-01,Tirupati,237,Paracetamol
2018-09-01,Guntur,164,ORS
2018-09-01,Guntur,191,Chloroquine
2018-09-01,Guntur,278,Antibiotics
2018-09-01,Kurnool,187,Paracetamol
2018-09-01,Kurnool,345,ORS
2018-09-01,Kurnool,361,Chloroquine
2018-09-01,Nellore,565,Paracetamol
2018-09-01,Nellore,415,Vitamin C
2018-09-01,Nellore,309,Chloroquine
2018-09-01,Nellore,205,Chloroquine
2018-09-01,Nellore,315,Paracetamol
2018-09-01,Nellore,319,Paracetamol
2018-09-01,Rajahmundry,218,Paracetamol
2018-09-01,Rajahmundry,374,Antibiotics
2018-09-01,Rajahmundry,112,Vitamin C
2018-09-01,Rajahmundry,250,ORS
2018-09-01,Rajahmundry,346,Paracetamol
2018-09-01,Rajahmundry,245,Paracetamol
2018-10-01,Hyderabad,255,ORS
2018-10-01,Hyderabad,263,Paracetamol
2018-10-01,Hyderabad,179,Vitamin C
2018-10-01,Hyderabad,420,Vitamin C
2018-10-01,Hyderabad,157,ORS
2018-10-01,Hyderabad,318,Vitamin C
2018-10-01,Vijayawada,329,ORS
2018-10-01,Vijayawada,166,Chloroquine
2018-10-01,Vijayawada,288,Chloroquine
2018-10-01,Vijayawada,170,Vitamin C
2018-10-01,Vijayawada,446,Vitamin C
2018-10-01,Visakhapatnam,143,Antibiotics
2018-10-01,Visakhapatnam,201,Vitamin C
2018-10-01,Visakhapatnam,133,Vitamin C
2018-10-01,Visakhapatnam,117,Vitamin C
2018-10-01,Visakhapatnam,470,Chloroquine
2018-10-01,Visakhapatnam,345,Antibiotics
2018-10-01,Tirupati,296,Chloroquine
2018-10-01,Tirupati,201,Vitamin C
2018-10-01,Tirupati,388,ORS
2018-10-01,Tirupati,181,ORS
2018-10-01,Tirupati,375,Antibiotics
2018-10-01,Guntur,175,Antibiotics
2018-10-01,Guntur,202,Paracetamol
2018-10-01,Guntur,370,Vitamin C
2018-10-01,Kurnool,383,Chloroquine
2018-10-01,Kurnool,351,Antibiotics
2018-10-01,Kurnool,154,Chloroquine
2018-10-01,Kurnool,226,ORS
2018-10-01,Kurnool,298,Vitamin C
2018-10-01,Kurnool,178,Paracetamol
2018-10-01,Kurnool,444,Chloroquine
2018-10-01,Nellore,20,Paracetamol
2018-10-01,Nellore,186,ORS
2018-10-01,Nellore,218,ORS
2018-10-01,Rajahmundry,20,Chloroquine
2018-10-01,Rajahmundry,112,ORS
2018-10-01,Rajahmundry,355,Vitamin C
2018-11-01,Hyderabad,203,Antibiotics
2018-11-01,Hyderabad,388,Chloroquine
2018-11-01,Hyderabad,385,Chloroquine
2018-11-01,Hyderabad,251,Paracetamol
2018-11-01,Hyderabad,237,Antibiotics
2018-11-01,Hyderabad,207,ORS
2018-11-01,Hyderabad,20,Chloroquine
2018-11-01,Vijayawada,32,Antibiotics
2018-11-01,Vijayawada,212,ORS
2018-11-01,Vijayawada,273,Vitamin C
2018-11-01,Vijayawada,234,Chloroquine
2018-11-01,Vijayawada,92,ORS
2018-11-01,Visakhapatnam,312,Antibiotics
2018-11-01,Visakhapatnam,377,Vitamin C
2018-11-01,Visakhapatnam,312,Paracetamol
2018-11-01,Visakhapatnam,318,Antibiotics
2018-11-01,Tirupati,132,Vitamin C
2018-11-01,Tirupati,329,Antibiotics
2018-11-01,Tirupati,217,Paracetamol
2018-11-01,Tirupati,261,Antibiotics
2018-11-01,Tirupati,243,Antibiotics
2018-11-01,Guntur,185,Vitamin C
2018-11-01,Guntur,96,Vitamin C
2018-11-01,Guntur,190,Chloroquine
2018-11-01,Guntur,318,ORS
2018-11-01,Kurnool,147,Vitamin C
2018-11-01,Kurnool,307,Vitamin C
2018-11-01,Kurnool,288,Chloroquine
2018-11-01,Kurnool,164,Vitamin C
2018-11-01,Kurnool,366,ORS
2018-11-01,Nellore,157,ORS
2018-11-01,Nellore,381,Chloroquine
2018-11-01,Nellore,252,Antibiotics
2018-11-01,Nellore,198,ORS
2018-11-01,Rajahmundry,93,Chloroquine
2018-11-01,Rajahmundry,189,Vitamin C
2018-11-01,Rajahmundry,175,Paracetamol
2018-11-01,Rajahmundry,49,ORS
2018-11-01,Rajahmundry,173,ORS
2018-11-01,Rajahmundry,103,Paracetamol
2018-12-01,Hyderabad,270,Antibiotics
2018-12-01,Hyderabad,356,ORS
2018-12-01,Hyderabad,112,Paracetamol
2018-12-01,Hyderabad,405,Antibiotics
2018-12-01,Hyderabad,184,ORS
2018-12-01,Hyderabad,82,Antibiotics
2018-12-01,Vijayawada,290,ORS
2018-12-01,Vijayawada,146,ORS
2018-12-01,Vijayawada,250,Paracetamol
2018-12-01,Vijayawada,151,ORS
2018-12-01,Vijayawada,101,Antibiotics
2018-12-01,Vijayawada,286,Chloroquine
2018-12-01,Vijayawada,165,Chloroquine
2018-12-01,Visakhapatnam,27,Chloroquine
2018-12-01,Visakhapatnam,326,Paracetamol
2018-12-01,Visakhapatnam,115,Vitamin C
2018-12-01,Visakhapatnam,121,Paracetamol
2018-12-01,Visakhapatnam,403,Vitamin C
2018-12-01,Visakhapatnam,56,ORS
2018-12-01,Visakhapatnam,20,ORS
2018-12-01,Tirupati,334,Paracetamol
2018-12-01,Tirupati,163,Antibiotics
2018-12-01,Tirupati,173,ORS
2018-12-01,Guntur,222,Vitamin C
2018-12-01,Guntur,287,Paracetamol
2018-12-01,Guntur,109,Chloroquine
2018-12-01,Kurnool,437,Paracetamol
2018-12-01,Kurnool,82,Paracetamol
2018-12-01,Kurnool,253,Antibiotics
2018-12-01,Nellore,277,Antibiotics
2018-12-01,Nellore,168,Paracetamol
2018-12-01,Nellore,137,Vitamin C
2018-12-01,Nellore,382,Paracetamol
2018-12-01,Nellore,81,Chloroquine
2018-12-01,Nellore,127,ORS
2018-12-01,Nellore,306,ORS
2018-12-01,Rajahmundry,204,Antibiotics
2018-12-01,Rajahmundry,44,Paracetamol
2018-12-01,Rajahmundry,409,Chloroquine
2018-12-01,Rajahmundry,136,Chloroquine
2018-12-01,Rajahmundry,211,Paracetamol
2018-12-01,Rajahmundry,230,Antibiotics
2019-01-01,Hyderabad,275,ORS
2019-01-01,Hyderabad,435,Chloroquine
2019-01-01,Hyderabad,20,ORS
2019-01-01,Hyderabad,299,ORS
2019-01-01,Hyderabad,349,Paracetamol
2019-01-01,Hyderabad,183,Chloroquine
2019-01-01,Hyderabad,354,Paracetamol
2019-01-01,Vijayawada,312,Chloroquine
2019-01-01,Vijayawada,34,Chloroquine
2019-01-01,Vijayawada,409,Antibiotics
2019-01-01,Visakhapatnam,72,Vitamin C
2019-01-01,Visakhapatnam,63,ORS
2019-01-01,Visakhapatnam,228,Paracetamol
2019-01-01,Visakhapatnam,490,Paracetamol
2019-01-01,Visakhapatnam,163,Chloroquine
2019-01-01,Tirupati,256,Paracetamol
2019-01-01,Tirupati,431,Paracetamol
2019-01-01,Tirupati,163,ORS
2019-01-01,Tirupati,118,Paracetamol
2019-01-01,Tirupati,149,ORS
2019-01-01,Tirupati,364,Chloroquine
2019-01-01,Guntur,208,ORS
2019-01-01,Guntur,491,Vitamin C
2019-01-01,Guntur,288,ORS
2019-01-01,Guntur,122,Antibiotics
2019-01-01,Kurnool,206,ORS
2019-01-01,Kurnool,157,Paracetamol
2019-01-01,Kurnool,119,Antibiotics
2019-01-01,Kurnool,737,ORS
2019-01-01,Kurnool,382,Paracetamol
2019-01-01,Kurnool,303,Antibiotics
2019-01-01,Kurnool,185,Paracetamol
2019-01-01,Nellore,388,Chloroquine
2019-01-01,Nellore,331,Chloroquine
2019-01-01,Nellore,425,Antibiotics
2019-01-01,Nellore,479,Vitamin C
2019-01-01,Nellore,82,Vitamin C
2019-01-01,Nellore,126,Paracetamol
2019-01-01,Rajahmundry,139,Vitamin C
2019-01-01,Rajahmundry,86,ORS
2019-01-01,Rajahmundry,298,Paracetamol
2019-01-01,Rajahmundry,131,Chloroquine
2019-01-01,Rajahmundry,508,Paracetamol
2019-02-01,Hyderabad,488,Paracetamol
2019-02-01,Hyderabad,199,Antibiotics
2019-02-01,Hyderabad,434,ORS
2019-02-01,Vijayawada,378,Chloroquine
2019-02-01,Vijayawada,145,ORS
2019-02-01,Vijayawada,20,Paracetamol
2019-02-01,Vijayawada,173,Chloroquine
2019-02-01,Vijayawada,182,Vitamin C
2019-02-01,Vijayawada,284,Paracetamol
2019-02-01,Vijayawada,270,Paracetamol
2019-02-01,Visakhapatnam,207,ORS
2019-02-01,Visakhapatnam,262,Chloroquine
2019-02-01,Visakhapatnam,114,Paracetamol
2019-02-01,Visakhapatnam,249,Chloroquine
2019-02-01,Visakhapatnam,147,Antibiotics
2019-02-01,Tirupati,283,Vitamin C
2019-02-01,Tirupati,374,Vitamin C
2019-02-01,Tirupati,53,ORS
2019-02-01,Guntur,226,Paracetamol
2019-02-01,Guntur,245,Vitamin C
2019-02-01,Guntur,138,ORS
2019-02-01,Kurnool,367,Paracetamol
2019-02-01,Kurnool,113,Chloroquine
2019-02-01,Kurnool,133,ORS
2019-02-01,Kurnool,174,Vitamin C
2019-02-01,Kurnool,391,Vitamin C
2019-02-01,Kurnool,140,Chloroquine
2019-02-01,Kurnool,315,Vitamin C
2019-02-01,Nellore,437,ORS
2019-02-01,Nellore,191,Chloroquine
2019-02-01,Nellore,333,ORS
2019-02-01,Nellore,460,Vitamin C
2019-02-01,Nellore,323,ORS
2019-02-01,Rajahmundry,257,Paracetamol
2019-02-01,Rajahmundry,277,ORS
2019-02-01,Rajahmundry,45,Antibiotics
2019-02-01,Rajahmundry,166,Paracetamol
2019-03-01,Hyderabad,127,Paracetamol
2019-03-01,Hyderabad,468,Antibiotics
2019-03-01,Hyderabad,102,Antibiotics
2019-03-01,Vijayawada,100,Vitamin C
2019-03-01,Vijayawada,74,Paracetamol
2019-03-01,Vijayawada,267,Paracetamol
2019-03-01,Vijayawada,217,Antibiotics
2019-03-01,Vijayawada,330,Vitamin C
2019-03-01,Vijayawada,280,Antibiotics
2019-03-01,Vijayawada,34,Vitamin C
2019-03-01,Visakhapatnam,103,Paracetamol
2019-03-01,Visakhapatnam,363,Vitamin C
2019-03-01,Visakhapatnam,175,Antibiotics
2019-03-01,Tirupati,342,Antibiotics
2019-03-01,Tirupati,182,ORS
2019-03-01,Tirupati,83,Paracetamol
2019-03-01,Tirupati,163,Chloroquine
2019-03-01,Tirupati,83,Antibiotics
2019-03-01,Tirupati,132,Vitamin C
2019-03-01,Guntur,224,Chloroquine
2019-03-01,Guntur,261,Chloroquine
2019-03-01,Guntur,20,Chloroquine
2019-03-01,Guntur,197,Vitamin C
2019-03-01,Guntur,129,ORS
2019-03-01,Kurnool,122,Vitamin C
2019-03-01,Kurnool,215,ORS
2019-03-01,Kurnool,133,Chloroquine
2019-03-01,Kurnool,365,Paracetamol
2019-03-01,Kurnool,342,Paracetamol
2019-03-01,Nellore,341,Antibiotics
2019-03-01,Nellore,140,Antibiotics
2019-03-01,Nellore,84,Antibiotics
2019-03-01,Nellore,209,Chloroquine
2019-03-01,Nellore,181,ORS
2019-03-01,Nellore,126,ORS
2019-03-01,Rajahmundry,58,Chloroquine
2019-03-01,Rajahmundry,195,Chloroquine
2019-03-01,Rajahmundry,151,ORS
2019-04-01,Hyderabad,282,Paracetamol
2019-04-01,Hyderabad,279,Antibiotics
2019-04-01,Hyderabad,332,Chloroquine
2019-04-01,Vijayawada,48,ORS
2019-04-01,Vijayawada,248,ORS
2019-04-01,Vijayawada,112,Chloroquine
2019-04-01,Vijayawada,53,Antibiotics
2019-04-01,Vijayawada,148,Chloroquine
2019-04-01,Vijayawada,328,ORS
2019-04-01,Visakhapatnam,155,Antibiotics
2019-04-01,Visakhapatnam,387,Vitamin C
2019-04-01,Visakhapatnam,265,ORS
2019-04-01,Tirupati,152,Vitamin C
2019-04-01,Tirupati,339,Paracetamol
2019-04-01,Tirupati,253,Chloroquine
2019-04-01,Tirupati,88,Vitamin C
2019-04-01,Guntur,423,Chloroquine
2019-04-01,Guntur,231,Chloroquine
2019-04-01,Guntur,202,ORS
2019-04-01,Guntur,97,ORS
2019-04-01,Kurnool,341,Paracetamol
2019-04-01,Kurnool,262,Paracetamol
2019-04-01,Kurnool,275,Paracetamol
2019-04-01,Nellore,139,Paracetamol
2019-04-01,Nellore,300,Antibiotics
2019-04-01,Nellore,309,Paracetamol
2019-04-01,Nellore,119,ORS
2019-04-01,Nellore,29,Chloroquine
2019-04-01,Nellore,269,Paracetamol
2019-04-01,Nellore,20,Vitamin C
2019-04-01,Rajahmundry,218,Antibiotics
2019-04-01,Rajahmundry,146,Vitamin C
2019-04-01,Rajahmundry,346,ORS
2019-04-01,Rajahmundry,152,Chloroquine
2019-04-01,Rajahmundry,332,Paracetamol
2019-04-01,Rajahmundry,138,Chloroquine
2019-04-01,Rajahmundry,319,Paracetamol
2019-05-01,Hyderabad,447,Antibiotics
2019-05-01,Hyderabad,71,Antibiotics
2019-05-01,Hyderabad,235,Antibiotics
2019-05-01,Vijayawada,529,Chloroquine
2019-05-01,Vijayawada,207,Vitamin C
2019-05-01,Vijayawada,207,Paracetamol
2019-05-01,Vijayawada,294,ORS
2019-05-01,Visakhapatnam,204,Antibiotics
2019-05-01,Visakhapatnam,20,ORS
2019-05-01,Visakhapatnam,335,Vitamin C
2019-05-01,Visakhapatnam,20,Vitamin C
2019-05-01,Visakhapatnam,149,Vitamin C
2019-05-01,Tirupati,344,ORS
2019-05-01,Tirupati,157,Vitamin C
2019-05-01,Tirupati,116,Chloroquine
2019-05-01,Tirupati,305,Paracetamol
2019-05-01,Tirupati,97,Chloroquine
2019-05-01,Tirupati,53,Vitamin C
2019-05-01,Guntur,232,Antibiotics
2019-05-01,Guntur,178,ORS
2019-05-01,Guntur,50,Chloroquine
2019-05-01,Guntur,276,Antibiotics
2019-05-01,Guntur,255,Paracetamol
2019-05-01,Guntur,156,Chloroquine
2019-05-01,Guntur,165,Chloroquine
2019-05-01,Kurnool,256,Chloroquine
2019-05-01,Kurnool,342,Paracetamol
2019-05-01,Kurnool,166,Chloroquine
2019-05-01,Kurnool,278,Antibiotics
2019-05-01,Kurnool,267,ORS
2019-05-01,Kurnool,305,ORS
2019-05-01,Nellore,204,Chloroquine
2019-05-01,Nellore,90,Paracetamol
2019-05-01,Nellore,144,ORS
2019-05-01,Nellore,241,Antibiotics
2019-05-01,Nellore,418,Antibiotics
2019-05-01,Nellore,141,Paracetamol
2019-05-01,Nellore,296,Vitamin C
2019-05-01,Rajahmundry,160,Paracetamol
2019-05-01,Rajahmundry,213,Antibiotics
2019-05-01,Rajahmundry,381,Paracetamol
2019-05-01,Rajahmundry,291,Paracetamol
2019-06-01,Hyderabad,131,Chloroquine
2019-06-01,Hyderabad,211,Chloroquine
2019-06-01,Hyderabad,430,Vitamin C
2019-06-01,Hyderabad,297,Paracetamol
2019-06-01,Hyderabad,142,Chloroquine
2019-06-01,Vijayawada,181,Antibiotics
2019-06-01,Vijayawada,364,Chloroquine
2019-06-01,Vijayawada,399,Paracetamol
2019-06-01,Vijayawada,282,Vitamin C
2019-06-01,Visakhapatnam,577,Paracetamol
2019-06-01,Visakhapatnam,378,ORS
2019-06-01,Visakhapatnam,250,Vitamin C
2019-06-01,Visakhapatnam,182,Paracetamol
2019-06-01,Tirupati,163,Vitamin C
2019-06-01,Tirupati,320,Antibiotics
2019-06-01,Tirupati,221,Paracetamol
2019-06-01,Tirupati,480,ORS
2019-06-01,Tirupati,455,Vitamin C
2019-06-01,Tirupati,355,Paracetamol
2019-06-01,Tirupati,138,Antibiotics
2019-06-01,Guntur,199,Paracetamol
2019-06-01,Guntur,430,Vitamin C
2019-06-01,Guntur,212,Antibiotics
2019-06-01,Kurnool,414,Vitamin C
2019-06-01,Kurnool,336,ORS
2019-06-01,Kurnool,286,ORS
2019-06-01,Kurnool,195,Vitamin C
2019-06-01,Nellore,268,Paracetamol
2019-06-01,Nellore,302,Vitamin C
2019-06-01,Nellore,403,ORS
2019-06-01,Nellore,173,Vitamin C
2019-06-01,Nellore,248,Antibiotics
2019-06-01,Nellore,285,Antibiotics
2019-06-01,Nellore,359,Chloroquine
2019-06-01,Rajahmundry,170,Antibiotics
2019-06-01,Rajahmundry,122,Vitamin C
2019-06-01,Rajahmundry,360,Vitamin C
2019-07-01,Hyderabad,97,Paracetamol
2019-07-01,Hyderabad,434,ORS
2019-07-01,Hyderabad,261,Chloroquine
2019-07-01,Vijayawada,94,Vitamin C
2019-07-01,Vijayawada,222,Vitamin C
2019-07-01,Vijayawada,325,Chloroquine
2019-07-01,Vijayawada,216,Paracetamol
2019-07-01,Vijayawada,282,Vitamin C
2019-07-01,Vijayawada,368,Antibiotics
2019-07-01,Visakhapatnam,255,Chloroquine
2019-07-01,Visakhapatnam,167,Vitamin C
2019-07-01,Visakhapatnam,244,Vitamin C
2019-07-01,Visakhapatnam,449,Antibiotics
2019-07-01,Visakhapatnam,482,Chloroquine
2019-07-01,Visakhapatnam,37,Vitamin C
2019-07-01,Visakhapatnam,410,ORS
2019-07-01,Tirupati,310,ORS
2019-07-01,Tirupati,390,Paracetamol
2019-07-01,Tirupati,213,Paracetamol
2019-07-01,Tirupati,67,Vitamin C
2019-07-01,Tirupati,350,Chloroquine
2019-07-01,Guntur,167,Antibiotics
2019-07-01,Guntur,113,Chloroquine
2019-07-01,Guntur,121,Paracetamol
2019-07-01,Guntur,352,Paracetamol
2019-07-01,Kurnool,296,Vitamin C
2019-07-01,Kurnool,373,Chloroquine
2019-07-01,Kurnool,360,Vitamin C
2019-07-01,Kurnool,229,ORS
2019-07-01,Nellore,271,Chloroquine
2019-07-01,Nellore,218,Chloroquine
2019-07-01,Nellore,254,Chloroquine
2019-07-01,Nellore,163,Chloroquine
2019-07-01,Nellore,326,Paracetamol
2019-07-01,Nellore,409,ORS
2019-07-01,Nellore,182,Paracetamol
2019-07-01,Rajahmundry,433,ORS
2019-07-01,Rajahmundry,293,Antibiotics
2019-07-01,Rajahmundry,308,ORS
2019-07-01,Rajahmundry,76,Chloroquine
2019-07-01,Rajahmundry,63,Chloroquine
2019-08-01,Hyderabad,297,Paracetamol
2019-08-01,Hyderabad,374,Paracetamol
2019-08-01,Hyderabad,199,Antibiotics
2019-08-01,Hyderabad,480,ORS
2019-08-01,Hyderabad,368,Vitamin C
2019-08-01,Hyderabad,170,Vitamin C
2019-08-01,Hyderabad,283,Chloroquine
2019-08-01,Vijayawada,577,Chloroquine
2019-08-01,Vijayawada,130,Paracetamol
2019-08-01,Vijayawada,343,Chloroquine
2019-08-01,Visakhapatnam,241,Chloroquine
2019-08-01,Visakhapatnam,364,Paracetamol
2019-08-01,Visakhapatnam,432,ORS
2019-08-01,Tirupati,233,Chloroquine
2019-08-01,Tirupati,414,Chloroquine
2019-08-01,Tirupati,546,Chloroquine
2019-08-01,Tirupati,287,Antibiotics
2019-08-01,Guntur,374,ORS
2019-08-01,Guntur,209,Chloroquine
2019-08-01,Guntur,282,Paracetamol
2019-08-01,Guntur,258,Chloroquine
2019-08-01,Guntur,375,ORS
2019-08-01,Guntur,424,Chloroquine
2019-08-01,Kurnool,266,Chloroquine
2019-08-01,Kurnool,464,Vitamin C
2019-08-01,Kurnool,463,Paracetamol
2019-08-01,Nellore,381,ORS
2019-08-01,Nellore,218,Paracetamol
2019-08-01,Nellore,206,Antibiotics
2019-08-01,Nellore,182,ORS
2019-08-01,Nellore,393,Antibiotics
2019-08-01,Nellore,134,Chloroquine
2019-08-01,Rajahmundry,361,Paracetamol
2019-08-01,Rajahmundry,150,ORS
2019-08-01,Rajahmundry,378,Vitamin C
2019-09-01,Hyderabad,282,Antibiotics
2019-09-01,Hyderabad,440,Antibiotics
2019-09-01,Hyderabad,416,Antibiotics
2019-09-01,Hyderabad,452,ORS
2019-09-01,Vijayawada,455,Vitamin C
2019-09-01,Vijayawada,297,Paracetamol
2019-09-01,Vijayawada,140,Vitamin C
2019-09-01,Vijayawada,153,Vitamin C
2019-09-01,Vijayawada,29,Chloroquine
2019-09-01,Vijayawada,149,Chloroquine
2019-09-01,Visakhapatnam,288,Paracetamol
2019-09-01,Visakhapatnam,212,Chloroquine
2019-09-01,Visakhapatnam,258,Vitamin C
2019-09-01,Tirupati,339,Antibiotics
2019-09-01,Tirupati,243,Paracetamol
2019-09-01,Tirupati,145,Antibiotics
2019-09-01,Guntur,273,Antibiotics
2019-09-01,Guntur,172,Vitamin C
2019-09-01,Guntur,247,Paracetamol
2019-09-01,Guntur,441,Chloroquine
2019-09-01,Guntur,247,Vitamin C
2019-09-01,Kurnool,492,Chloroquine
2019-09-01,Kurnool,451,Paracetamol
2019-09-01,Kurnool,210,Paracetamol
2019-09-01,Kurnool,146,ORS
2019-09-01,Kurnool,273,Chloroquine
2019-09-01,Kurnool,418,Vitamin C
2019-09-01,Kurnool,221,ORS
2019-09-01,Nellore,388,Vitamin C
2019-09-01,Nellore,425,Antibiotics
2019-09-01,Nellore,187,Antibiotics
2019-09-01,Rajahmundry,198,Chloroquine
2019-09-01,Rajahmundry,365,Vitamin C
2019-09-01,Rajahmundry,298,Paracetamol
2019-09-01,Rajahmundry,197,Chloroquine
2019-10-01,Hyderabad,237,Antibiotics
2019-10-01,Hyderabad,271,Antibiotics
2019-10-01,Hyderabad,92,Paracetamol
2019-10-01,Vijayawada,371,Paracetamol
2019-10-01,Vijayawada,222,ORS
2019-10-01,Vijayawada,20,Antibiotics
2019-10-01,Vijayawada,277,Vitamin C
2019-10-01,Vijayawada,191,ORS
2019-10-01,Vijayawada,482,Antibiotics
2019-10-01,Vijayawada,209,Antibiotics
2019-10-01,Visakhapatnam,148,Paracetamol
2019-10-01,Visakhapatnam,340,Antibiotics
2019-10-01,Visakhapatnam,200,Chloroquine
2019-10-01,Visakhapatnam,186,Antibiotics
2019-10-01,Visakhapatnam,341,Chloroquine
2019-10-01,Visakhapatnam,155,Paracetamol
2019-10-01,Tirupati,105,Vitamin C
2019-10-01,Tirupati,487,Antibiotics
2019-10-01,Tirupati,349,ORS
2019-10-01,Tirupati,248,ORS
2019-10-01,Tirupati,279,Paracetamol
2019-10-01,Tirupati,340,ORS
2019-10-01,Tirupati,396,Vitamin C
2019-10-01,Guntur,189,ORS
2019-10-01,Guntur,323,ORS
2019-10-01,Guntur,219,Paracetamol
2019-10-01,Guntur,257,Antibiotics
2019-10-01,Guntur,299,Antibiotics
2019-10-01,Kurnool,279,Chloroquine
2019-10-01,Kurnool,368,ORS
